Część;Dział;Rozdział;Treść;Plan;id;parent;label;super_label;Treść_część;Treść_dział
85/02;010;;Rolnictwo i łowiectwo;114288;85/02-010;85/02;114.3 MLN;Rolnictwo i łowiectwo 114.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01005;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa;23059;85/02-010-01005;85/02-010;23.1 MLN;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa 23.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01009;Spółki wodne;644;85/02-010-01009;85/02-010;0.6 MLN;Spółki wodne 0.6 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01022;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego;12935;85/02-010-01022;85/02-010;12.9 MLN;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego 12.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01023;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych;3745;85/02-010-01023;85/02-010;3.7 MLN;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych 3.7 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01032;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa;15090;85/02-010-01032;85/02-010;15.1 MLN;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa 15.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01033;Wojewódzkie inspektoraty weterynarii;10180;85/02-010-01033;85/02-010;10.2 MLN;Wojewódzkie inspektoraty weterynarii 10.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01034;Powiatowe inspektoraty weterynarii;40430;85/02-010-01034;85/02-010;40.4 MLN;Powiatowe inspektoraty weterynarii 40.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01041;Program Rozwoju Obszarów Wiejskich;5865;85/02-010-01041;85/02-010;5.9 MLN;Program Rozwoju Obszarów Wiejskich 5.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;010;01095;Pozostała działalność;2340;85/02-010-01095;85/02-010;2.3 MLN;Pozostała działalność 2.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rolnictwo i łowiectwo
85/02;050;;Rybołówstwo i rybactwo;2473;85/02-050;85/02;2.5 MLN;Rybołówstwo i rybactwo 2.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rybołówstwo i rybactwo
85/02;050;05003;Państwowa Straż Rybacka;2119;85/02-050-05003;85/02-050;2.1 MLN;Państwowa Straż Rybacka 2.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rybołówstwo i rybactwo
85/02;050;05011;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007–2013, Program Operacyjny Rybactwo i Morze 2014–2020 oraz Program Fundusze Europejskie dla Rybactwa;354;85/02-050-05011;85/02-050;0.4 MLN;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007–2013, Program Operacyjny Rybactwo i Morze 2014–2020 oraz Program Fundusze Europejskie dla Rybactwa 0.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rybołówstwo i rybactwo
85/02;500;;Handel;7246;85/02-500;85/02;7.2 MLN;Handel 7.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Handel
85/02;500;50001;Inspekcja Handlowa;7246;85/02-500-50001;85/02-500;7.2 MLN;Inspekcja Handlowa 7.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Handel
85/02;600;;Transport i łączność;60910;85/02-600;85/02;60.9 MLN;Transport i łączność 60.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Transport i łączność
85/02;600;60003;Krajowe pasażerskie przewozy autobusowe;46575;85/02-600-60003;85/02-600;46.6 MLN;Krajowe pasażerskie przewozy autobusowe 46.6 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Transport i łączność
85/02;600;60031;Przejścia graniczne;4150;85/02-600-60031;85/02-600;4.2 MLN;Przejścia graniczne 4.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Transport i łączność
85/02;600;60055;Inspekcja Transportu Drogowego;9935;85/02-600-60055;85/02-600;9.9 MLN;Inspekcja Transportu Drogowego 9.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Transport i łączność
85/02;600;60095;Pozostała działalność;250;85/02-600-60095;85/02-600;0.2 MLN;Pozostała działalność 0.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Transport i łączność
85/02;630;;Turystyka;351;85/02-630;85/02;0.4 MLN;Turystyka 0.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Turystyka
85/02;630;63095;Pozostała działalność;351;85/02-630-63095;85/02-630;0.4 MLN;Pozostała działalność 0.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Turystyka
85/02;700;;Gospodarka mieszkaniowa;11473;85/02-700;85/02;11.5 MLN;Gospodarka mieszkaniowa 11.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Gospodarka mieszkaniowa
85/02;700;70005;Gospodarka gruntami i nieruchomościami;11473;85/02-700-70005;85/02-700;11.5 MLN;Gospodarka gruntami i nieruchomościami 11.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Gospodarka mieszkaniowa
85/02;710;;Działalność usługowa;44238;85/02-710;85/02;44.2 MLN;Działalność usługowa 44.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Działalność usługowa
85/02;710;71005;Prace geologiczne (nieinwestycyjne);21;85/02-710-71005;85/02-710;0.0 MLN;Prace geologiczne (nieinwestycyjne) 0.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Działalność usługowa
85/02;710;71012;Zadania z zakresu geodezji i kartografii;11393;85/02-710-71012;85/02-710;11.4 MLN;Zadania z zakresu geodezji i kartografii 11.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Działalność usługowa
85/02;710;71015;Nadzór budowlany;31466;85/02-710-71015;85/02-710;31.5 MLN;Nadzór budowlany 31.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Działalność usługowa
85/02;710;71035;Cmentarze;1358;85/02-710-71035;85/02-710;1.4 MLN;Cmentarze 1.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Działalność usługowa
85/02;750;;Administracja publiczna;149851;85/02-750;85/02;149.9 MLN;Administracja publiczna 149.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Administracja publiczna
85/02;750;75011;Urzędy wojewódzkie;139289;85/02-750-75011;85/02-750;139.3 MLN;Urzędy wojewódzkie 139.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Administracja publiczna
85/02;750;75018;Urzędy marszałkowskie;141;85/02-750-75018;85/02-750;0.1 MLN;Urzędy marszałkowskie 0.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Administracja publiczna
85/02;750;75046;Komisje egzaminacyjne;34;85/02-750-75046;85/02-750;0.0 MLN;Komisje egzaminacyjne 0.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Administracja publiczna
85/02;750;75081;System powiadamiania ratunkowego;10092;85/02-750-75081;85/02-750;10.1 MLN;System powiadamiania ratunkowego 10.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Administracja publiczna
85/02;750;75084;Funkcjonowanie wojewódzkich rad dialogu społecznego;253;85/02-750-75084;85/02-750;0.3 MLN;Funkcjonowanie wojewódzkich rad dialogu społecznego 0.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Administracja publiczna
85/02;750;75095;Pozostała działalność;42;85/02-750-75095;85/02-750;0.0 MLN;Pozostała działalność 0.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Administracja publiczna
85/02;752;;Obrona narodowa;2957;85/02-752;85/02;3.0 MLN;Obrona narodowa 3.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Obrona narodowa
85/02;752;75212;Pozostałe wydatki obronne;282;85/02-752-75212;85/02-752;0.3 MLN;Pozostałe wydatki obronne 0.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Obrona narodowa
85/02;752;75224;Kwalifikacja wojskowa;2675;85/02-752-75224;85/02-752;2.7 MLN;Kwalifikacja wojskowa 2.7 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Obrona narodowa
85/02;754;;Bezpieczeństwo publiczne i ochrona przeciwpożarowa;308126;85/02-754;85/02;308.1 MLN;Bezpieczeństwo publiczne i ochrona przeciwpożarowa 308.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/02;754;75410;Komendy wojewódzkie Państwowej Straży Pożarnej;27236;85/02-754-75410;85/02-754;27.2 MLN;Komendy wojewódzkie Państwowej Straży Pożarnej 27.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/02;754;75411;Komendy powiatowe Państwowej Straży Pożarnej;279102;85/02-754-75411;85/02-754;279.1 MLN;Komendy powiatowe Państwowej Straży Pożarnej 279.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/02;754;75415;Zadania ratownictwa górskiego i wodnego;246;85/02-754-75415;85/02-754;0.2 MLN;Zadania ratownictwa górskiego i wodnego 0.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/02;754;75421;Zarządzanie kryzysowe;1099;85/02-754-75421;85/02-754;1.1 MLN;Zarządzanie kryzysowe 1.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/02;754;75495;Pozostała działalność;443;85/02-754-75495;85/02-754;0.4 MLN;Pozostała działalność 0.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Bezpieczeństwo publiczne i ochrona przeciwpożarowa
85/02;755;;Wymiar sprawiedliwości;7590;85/02-755;85/02;7.6 MLN;Wymiar sprawiedliwości 7.6 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Wymiar sprawiedliwości
85/02;755;75515;Nieodpłatna pomoc prawna;7590;85/02-755-75515;85/02-755;7.6 MLN;Nieodpłatna pomoc prawna 7.6 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Wymiar sprawiedliwości
85/02;758;;Różne rozliczenia;18138;85/02-758;85/02;18.1 MLN;Różne rozliczenia 18.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Różne rozliczenia
85/02;758;75814;Różne rozliczenia finansowe;6885;85/02-758-75814;85/02-758;6.9 MLN;Różne rozliczenia finansowe 6.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Różne rozliczenia
85/02;758;75818;Rezerwy ogólne i celowe;10668;85/02-758-75818;85/02-758;10.7 MLN;Rezerwy ogólne i celowe 10.7 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Różne rozliczenia
85/02;758;75860;Euroregiony;585;85/02-758-75860;85/02-758;0.6 MLN;Euroregiony 0.6 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Różne rozliczenia
85/02;801;;Oświata i wychowanie;22728;85/02-801;85/02;22.7 MLN;Oświata i wychowanie 22.7 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Oświata i wychowanie
85/02;801;80136;Kuratoria oświaty;16194;85/02-801-80136;85/02-801;16.2 MLN;Kuratoria oświaty 16.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Oświata i wychowanie
85/02;801;80146;Dokształcanie i doskonalenie nauczycieli;5258;85/02-801-80146;85/02-801;5.3 MLN;Dokształcanie i doskonalenie nauczycieli 5.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Oświata i wychowanie
85/02;801;80195;Pozostała działalność;1276;85/02-801-80195;85/02-801;1.3 MLN;Pozostała działalność 1.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Oświata i wychowanie
85/02;851;;Ochrona zdrowia;400524;85/02-851;85/02;400.5 MLN;Ochrona zdrowia 400.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;851;85111;Szpitale ogólne;96747;85/02-851-85111;85/02-851;96.7 MLN;Szpitale ogólne 96.7 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;851;85132;Inspekcja Sanitarna;224493;85/02-851-85132;85/02-851;224.5 MLN;Inspekcja Sanitarna 224.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;851;85133;Inspekcja Farmaceutyczna;3087;85/02-851-85133;85/02-851;3.1 MLN;Inspekcja Farmaceutyczna 3.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;851;85144;System Wspomagania Dowodzenia Państwowego Ratownictwa Medycznego;171;85/02-851-85144;85/02-851;0.2 MLN;System Wspomagania Dowodzenia Państwowego Ratownictwa Medycznego 0.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;851;85146;Działalność dyspozytorni medycznych;15373;85/02-851-85146;85/02-851;15.4 MLN;Działalność dyspozytorni medycznych 15.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;851;85157;Staże i specjalizacje medyczne;59355;85/02-851-85157;85/02-851;59.4 MLN;Staże i specjalizacje medyczne 59.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;851;85195;Pozostała działalność;1298;85/02-851-85195;85/02-851;1.3 MLN;Pozostała działalność 1.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ochrona zdrowia
85/02;852;;Pomoc społeczna;304763;85/02-852;85/02;304.8 MLN;Pomoc społeczna 304.8 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85202;Domy pomocy społecznej;61515;85/02-852-85202;85/02-852;61.5 MLN;Domy pomocy społecznej 61.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85203;Ośrodki wsparcia;38191;85/02-852-85203;85/02-852;38.2 MLN;Ośrodki wsparcia 38.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85205;Zadania w zakresie przeciwdziałania przemocy w rodzinie;1347;85/02-852-85205;85/02-852;1.3 MLN;Zadania w zakresie przeciwdziałania przemocy w rodzinie 1.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85213;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej;7122;85/02-852-85213;85/02-852;7.1 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia z pomocy społecznej oraz za osoby uczestniczące w zajęciach w centrum integracji społecznej 7.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85214;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe;43133;85/02-852-85214;85/02-852;43.1 MLN;Zasiłki okresowe, celowe i pomoc w naturze oraz składki na ubezpieczenia emerytalne i rentowe 43.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85216;Zasiłki stałe;76777;85/02-852-85216;85/02-852;76.8 MLN;Zasiłki stałe 76.8 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85219;Ośrodki pomocy społecznej;47005;85/02-852-85219;85/02-852;47.0 MLN;Ośrodki pomocy społecznej 47.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85228;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze;11306;85/02-852-85228;85/02-852;11.3 MLN;Usługi opiekuńcze i specjalistyczne usługi opiekuńcze 11.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85230;Pomoc w zakresie dożywiania;18305;85/02-852-85230;85/02-852;18.3 MLN;Pomoc w zakresie dożywiania 18.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85231;Pomoc dla cudzoziemców;50;85/02-852-85231;85/02-852;0.1 MLN;Pomoc dla cudzoziemców 0.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;852;85295;Pozostała działalność;12;85/02-852-85295;85/02-852;0.0 MLN;Pozostała działalność 0.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pomoc społeczna
85/02;853;;Pozostałe zadania w zakresie polityki społecznej;18634;85/02-853;85/02;18.6 MLN;Pozostałe zadania w zakresie polityki społecznej 18.6 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pozostałe zadania w zakresie polityki społecznej
85/02;853;85321;Zespoły do spraw orzekania o niepełnosprawności;18629;85/02-853-85321;85/02-853;18.6 MLN;Zespoły do spraw orzekania o niepełnosprawności 18.6 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pozostałe zadania w zakresie polityki społecznej
85/02;853;85332;Wojewódzkie urzędy pracy;5;85/02-853-85332;85/02-853;0.0 MLN;Wojewódzkie urzędy pracy 0.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Pozostałe zadania w zakresie polityki społecznej
85/02;854;;Edukacyjna opieka wychowawcza;2260;85/02-854;85/02;2.3 MLN;Edukacyjna opieka wychowawcza 2.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Edukacyjna opieka wychowawcza
85/02;854;85412;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży;2260;85/02-854-85412;85/02-854;2.3 MLN;Kolonie i obozy oraz inne formy wypoczynku dzieci i młodzieży szkolnej, a także szkolenia młodzieży 2.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Edukacyjna opieka wychowawcza
85/02;855;;Rodzina;951978;85/02-855;85/02;952.0 MLN;Rodzina 952.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rodzina
85/02;855;85502;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego;929014;85/02-855-85502;85/02-855;929.0 MLN;Świadczenia rodzinne, świadczenie z funduszu alimentacyjnego oraz składki na ubezpieczenia emerytalne i rentowe z ubezpieczenia społecznego 929.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rodzina
85/02;855;85503;Karta Dużej Rodziny;75;85/02-855-85503;85/02-855;0.1 MLN;Karta Dużej Rodziny 0.1 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rodzina
85/02;855;85509;Działalność ośrodków adopcyjnych;3801;85/02-855-85509;85/02-855;3.8 MLN;Działalność ośrodków adopcyjnych 3.8 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rodzina
85/02;855;85513;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów;13920;85/02-855-85513;85/02-855;13.9 MLN;Składki na ubezpieczenie zdrowotne opłacane za osoby pobierające niektóre świadczenia rodzinne oraz za osoby pobierające zasiłki dla opiekunów 13.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rodzina
85/02;855;85515;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego;4992;85/02-855-85515;85/02-855;5.0 MLN;Koordynacja systemów zabezpieczenia społecznego w obszarze świadczeń rodzinnych oraz świadczenia wychowawczego 5.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rodzina
85/02;855;85516;System opieki nad dziećmi w wieku do lat 3;176;85/02-855-85516;85/02-855;0.2 MLN;System opieki nad dziećmi w wieku do lat 3 0.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Rodzina
85/02;900;;Gospodarka komunalna i ochrona środowiska;17781;85/02-900;85/02;17.8 MLN;Gospodarka komunalna i ochrona środowiska 17.8 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Gospodarka komunalna i ochrona środowiska
85/02;900;90005;Ochrona powietrza atmosferycznego i klimatu;340;85/02-900-90005;85/02-900;0.3 MLN;Ochrona powietrza atmosferycznego i klimatu 0.3 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Gospodarka komunalna i ochrona środowiska
85/02;900;90007;Zmniejszenie hałasu i wibracji;3;85/02-900-90007;85/02-900;0.0 MLN;Zmniejszenie hałasu i wibracji 0.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Gospodarka komunalna i ochrona środowiska
85/02;900;90014;Inspekcja Ochrony Środowiska;17438;85/02-900-90014;85/02-900;17.4 MLN;Inspekcja Ochrony Środowiska 17.4 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Gospodarka komunalna i ochrona środowiska
85/02;921;;Kultura i ochrona dziedzictwa narodowego;14196;85/02-921;85/02;14.2 MLN;Kultura i ochrona dziedzictwa narodowego 14.2 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Kultura i ochrona dziedzictwa narodowego
85/02;921;92120;Ochrona zabytków i opieka nad zabytkami;2458;85/02-921-92120;85/02-921;2.5 MLN;Ochrona zabytków i opieka nad zabytkami 2.5 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Kultura i ochrona dziedzictwa narodowego
85/02;921;92121;Wojewódzkie Urzędy Ochrony Zabytków;11738;85/02-921-92121;85/02-921;11.7 MLN;Wojewódzkie Urzędy Ochrony Zabytków 11.7 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Kultura i ochrona dziedzictwa narodowego
85/02;925;;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody;1916;85/02-925;85/02;1.9 MLN;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody 1.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/02;925;92502;Parki krajobrazowe;1892;85/02-925-92502;85/02-925;1.9 MLN;Parki krajobrazowe 1.9 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/02;925;92503;Rezerwaty i pomniki przyrody;24;85/02-925-92503;85/02-925;0.0 MLN;Rezerwaty i pomniki przyrody 0.0 MLN;WOJEWÓDZTWO DOLNOŚLĄSKIE;Ogrody botaniczne i zoologiczne oraz naturalne obszary i obiekty chronionej przyrody
85/04;;;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;2070748;85/04;total;2.1 MLD;WOJEWÓDZTWO KUJAWSKO-POMORSKIE 2.1 MLD;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;WOJEWÓDZTWO KUJAWSKO-POMORSKIE
85/04;010;;Rolnictwo i łowiectwo;106056;85/04-010;85/04;106.1 MLN;Rolnictwo i łowiectwo 106.1 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01005;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa;220;85/04-010-01005;85/04-010;0.2 MLN;Prace geodezyjno-urządzeniowe na potrzeby rolnictwa 0.2 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01009;Spółki wodne;438;85/04-010-01009;85/04-010;0.4 MLN;Spółki wodne 0.4 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01022;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego;15772;85/04-010-01022;85/04-010;15.8 MLN;Zwalczanie chorób zakaźnych zwierząt oraz badania monitoringowe pozostałości chemicznych i biologicznych w tkankach zwierząt i produktach pochodzenia zwierzęcego 15.8 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01023;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych;3334;85/04-010-01023;85/04-010;3.3 MLN;Inspekcja Jakości Handlowej Artykułów Rolno-Spożywczych 3.3 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01032;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa;10369;85/04-010-01032;85/04-010;10.4 MLN;Państwowa Inspekcja Ochrony Roślin i Nasiennictwa 10.4 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01033;Wojewódzkie inspektoraty weterynarii;15799;85/04-010-01033;85/04-010;15.8 MLN;Wojewódzkie inspektoraty weterynarii 15.8 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01034;Powiatowe inspektoraty weterynarii;51509;85/04-010-01034;85/04-010;51.5 MLN;Powiatowe inspektoraty weterynarii 51.5 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01041;Program Rozwoju Obszarów Wiejskich;7860;85/04-010-01041;85/04-010;7.9 MLN;Program Rozwoju Obszarów Wiejskich 7.9 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;010;01095;Pozostała działalność;755;85/04-010-01095;85/04-010;0.8 MLN;Pozostała działalność 0.8 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rolnictwo i łowiectwo
85/04;050;;Rybołówstwo i rybactwo;2069;85/04-050;85/04;2.1 MLN;Rybołówstwo i rybactwo 2.1 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rybołówstwo i rybactwo
85/04;050;05003;Państwowa Straż Rybacka;1791;85/04-050-05003;85/04-050;1.8 MLN;Państwowa Straż Rybacka 1.8 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rybołówstwo i rybactwo
85/04;050;05011;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007–2013, Program Operacyjny Rybactwo i Morze 2014–2020 oraz Program Fundusze Europejskie dla Rybactwa;200;85/04-050-05011;85/04-050;0.2 MLN;Program Operacyjny Zrównoważony rozwój sektora rybołówstwa i nadbrzeżnych obszarów rybackich 2007–2013, Program Operacyjny Rybactwo i Morze 2014–2020 oraz Program Fundusze Europejskie dla Rybactwa 0.2 MLN;WOJEWÓDZTWO KUJAWSKO-POMORSKIE;Rybołówstwo i rybactwo
